,발생일,위도,경도,지역
27774,2022-07-08,35.86871089539621,128.69140830221818,대구광역시 동구
27180,2022-07-08,35.88193138719082,128.61173127090828,대구광역시 북구
27845,2022-07-08,35.89253735723859,128.6050357341143,대구광역시 북구
28084,2022-07-08,35.9086179748978,128.542269168307,대구광역시 북구
27460,2022-07-08,35.926164263184305,127.12007787756164,완주군
27405,2022-07-08,36.092348293664905,128.4513761225111,구미시
28085,2022-07-08,36.29968766558784,127.45830843824956,대전광역시 동구
27229,2022-07-08,36.30474663031384,127.34066157929534,대전광역시 서구
27767,2022-07-08,36.3138366,127.3495145,대전광역시 서구
27660,2022-07-08,36.3150402,127.439856,대전광역시 중구
27950,2022-07-08,36.31877904261725,127.39726774134635,대전광역시 중구
27961,2022-07-08,36.33476165353674,127.4131510865473,대전광역시 중구
27951,2022-07-08,36.3413100879329,127.32144933178,유성구
27946,2022-07-08,36.34275183452415,127.4088545482583,대전광역시 중구
27186,2022-07-08,36.34470586950809,127.3799604413516,대전광역시 서구
27905,2022-07-08,36.37569369751635,127.318506846323,유성구
27525,2022-07-08,36.41022876412249,127.41421091626935,유성구
28140,2022-07-08,36.42199933873693,127.41898314103236,대덕구
27910,2022-07-08,36.43223716420756,127.42327731896532,대덕구
27909,2022-07-08,36.43250569923053,127.42315331627668,대덕구
27647,2022-07-08,36.442100121334185,127.400494215996,유성구
27771,2022-07-08,36.4551803,127.4457336,대덕구
27948,2022-07-08,36.470128127789536,127.25125637476282,세종특별자치시
27778,2022-07-08,36.490221077338525,127.26305081985652,세종특별자치시
28020,2022-07-08,36.53298102939017,127.3603749155108,세종특별자치시
28025,2022-07-08,36.56960533398921,128.5065598760787,안동시
28076,2022-07-08,36.56963235905021,128.50656040107918,안동시
28078,2022-07-08,36.57699804232581,128.48902976233416,예천군
27713,2022-07-08,36.57702548618984,128.48899677401928,예천군
27716,2022-07-08,36.5783078381741,128.48226235110317,예천군
27712,2022-07-08,36.57962976429877,128.48029897738422,예천군
28079,2022-07-08,36.579674806530896,128.4802998374506,예천군
27411,2022-07-08,36.60231654410734,127.44037418134604,청주시 서원구
27409,2022-07-08,36.602359357446346,127.44037163058432,청주시 서원구
27410,2022-07-08,36.60235941939092,127.44035486625356,청주시 서원구
27408,2022-07-08,36.60239096877812,127.44035225145848,청주시 서원구
27656,2022-07-08,36.6260217,127.4503414,청주시 서원구
28087,2022-07-08,36.6734256,127.4974046,청주시 청원구
27653,2022-07-08,36.7072440059162,127.42858580759196,청주시 청원구
27649,2022-07-08,36.77714471905064,126.4525583622752,서산시
27528,2022-07-08,36.78027669378648,127.15849331451088,천안시동남구
27467,2022-07-08,36.786122761280325,127.12854527253565,천안시동남구
27760,2022-07-08,36.80766865480623,127.10533938720614,천안시서북구
27837,2022-07-08,36.81081166666667,127.1537695,천안시동남구
27766,2022-07-08,36.82580214920227,127.13753394277572,천안시서북구
27841,2022-07-08,36.82587428955553,127.13748923602716,천안시서북구
27171,2022-07-08,36.84360130938584,127.1284397747508,천안시서북구
27512,2022-07-08,36.85961704614178,127.4372007143216,진천군
27710,2022-07-08,36.92029594977053,127.05380760932503,아산시
27840,2022-07-08,36.97433202313202,127.81061370521876,충주시
27838,2022-07-08,36.97460312109581,127.80553480841893,충주시
28102,2022-07-08,36.97461875520128,127.80555462647234,충주시
27177,2022-07-08,36.979409,126.7107016,당진시
27715,2022-07-08,36.98145880559474,127.2645019555385,안성시
27175,2022-07-08,37.01348907123728,127.09024005574254,평택시
27184,2022-07-08,37.0266855,127.1014471,평택시
27898,2022-07-08,37.06088658000863,127.19595079501732,안성시
27174,2022-07-08,37.1666394,127.1206993,화성시
27644,2022-07-08,37.1940851724595,127.09884560084976,화성시
27835,2022-07-08,37.198058333333336,127.09885283333334,화성시
27415,2022-07-08,37.20452545402132,127.109819787263,화성시
27589,2022-07-08,37.20644580174336,127.02428736259532,화성시
28017,2022-07-08,37.21502787205679,127.0531712368076,화성시
27590,2022-07-08,37.21689517388619,127.10421570256584,화성시
27652,2022-07-08,37.22002732527474,126.94883360208132,화성시
27714,2022-07-08,37.22118377685547,127.09705352783205,용인시기흥구
27775,2022-07-08,37.245098180723176,127.06832616770792,용인시기흥구
27414,2022-07-08,37.25980504722968,127.079801221339,용인시기흥구
27443,2022-07-08,37.28579900607354,126.96805838369472,수원시 권선구
27521,2022-07-08,37.29245,127.03156383333334,수원시 팔달구
27466,2022-07-08,37.30325885720507,126.96057837544856,의왕시
28024,2022-07-08,37.30814960348194,126.71933286188884,안산시
27181,2022-07-08,37.3089568569053,126.7346283483129,안산시
27520,2022-07-08,37.31338354492677,126.81352320536328,안산시단원구
27517,2022-07-08,37.31338810339996,126.81355703690024,안산시단원구
27511,2022-07-08,37.31340617731127,126.81359083506966,안산시단원구
27518,2022-07-08,37.31341063803261,126.8135626217165,안산시단원구
27510,2022-07-08,37.31341508541552,126.8135259476908,안산시단원구
27515,2022-07-08,37.31342186091482,126.81353721189248,안산시단원구
27514,2022-07-08,37.31993865477411,127.93960967815332,원주시
27459,2022-07-08,37.32058044931668,127.1113817544406,용인시수지구
27595,2022-07-08,37.32428213047702,127.10316786450753,용인시수지구
27949,2022-07-08,37.3267878,126.6738662,시흥시
27640,2022-07-08,37.33546983093481,126.76303093917365,안산시단원구
27178,2022-07-08,37.3462794537731,126.944554794823,군포시
27891,2022-07-08,37.35573748595439,126.77405132638124,시흥시
28133,2022-07-08,37.3686678253662,127.1487636485209,성남시 분당구
27179,2022-07-08,37.3863346,126.6887925,남동구
28019,2022-07-08,37.39747819093726,126.79423747197636,시흥시
27906,2022-07-08,37.39942181411154,126.72533147849748,남동구
28145,2022-07-08,37.4080357,126.6923798,남동구
27413,2022-07-08,37.447786666666666,126.67945833333332,미추홀구
27641,2022-07-08,37.448001408891166,126.7338049575333,남동구
27847,2022-07-08,37.45038935964237,126.81117480597206,시흥시
27464,2022-07-08,37.45823086070367,126.71480570703156,남동구
27526,2022-07-08,37.46080306968512,126.64791037469207,미추홀구
27522,2022-07-08,37.4621522503061,126.73602392270791,남동구
27412,2022-07-08,37.468427335674335,126.6903669368518,남동구
27720,2022-07-08,37.46964577647484,126.79665678548405,부천시
28135,2022-07-08,37.47183145125664,127.04527821607792,서초구
27462,2022-07-08,37.47747177282096,126.82300577811117,구로구
27173,2022-07-08,37.4827805866333,127.07999253487408,강남구
28018,2022-07-08,37.48373655827663,126.75192405907062,부천시
27901,2022-07-08,37.4838219983916,126.76371645271,부천시
27772,2022-07-08,37.48411796855829,126.92966184605594,관악구
27780,2022-07-08,37.4849600366734,127.01567107886548,서초구
28015,2022-07-08,37.49331363602975,126.83702841229557,구로구
27957,2022-07-08,37.49510295550102,126.84093716557427,구로구
28143,2022-07-08,37.4987175,126.5700309,인천광역시 중구
27592,2022-07-08,37.5037675,126.7849183,부천시
27959,2022-07-08,37.507813684356776,127.05941216674938,강남구
27902,2022-07-08,37.5097650939954,127.066487258448,강남구
27904,2022-07-08,37.5097650939954,127.066487258448,강남구
27833,2022-07-08,37.510542626692114,126.81242022901615,부천시
27843,2022-07-08,37.516824870682896,126.8040962202198,부천시
27658,2022-07-08,37.52925624843199,126.8928249370551,영등포구
28080,2022-07-08,37.54211203773121,127.12178110624632,강동구
28083,2022-07-08,37.5450393154306,127.10394091977948,광진구
28023,2022-07-08,37.545105341254896,126.97178270764674,용산구
27228,2022-07-08,37.54787237443939,127.03695867767128,성동구
27894,2022-07-08,37.55814629906029,126.84453951678393,서울특별시 강서구
27706,2022-07-08,37.57344707788741,126.82046393719348,서울특별시 강서구
27655,2022-07-08,37.57344709510247,126.82047525719696,서울특별시 강서구
27717,2022-07-08,37.57346511491159,126.82047521394044,서울특별시 강서구
27707,2022-07-08,37.57348313472063,126.82047517068388,서울특별시 강서구
27846,2022-07-08,37.58003707051826,126.87590992093187,마포구
28081,2022-07-08,37.5812407,126.888419,마포구
28021,2022-07-08,37.59132669500509,127.039097512768,동대문구
27170,2022-07-08,37.59592596278204,126.7682541570818,김포시
27718,2022-07-08,37.60359813408756,127.1328014277728,구리시
27719,2022-07-08,37.60478851994606,127.01499687545528,성북구
27523,2022-07-08,37.605939937438094,127.0475026332101,성북구
27596,2022-07-08,37.6108199952138,127.062860771199,성북구
27461,2022-07-08,37.61379611302516,127.10167220728718,중랑구
27463,2022-07-08,37.61381416204061,127.101638253348,중랑구
27842,2022-07-08,37.61561212196593,127.19457412517582,남양주시
27465,2022-07-08,37.6171372876323,126.718041861814,김포시
27945,2022-07-08,37.61895992270914,126.6943547891664,김포시
27844,2022-07-08,37.6442564,127.3022567,남양주시
27524,2022-07-08,37.64503282901249,126.62002984440493,김포시
28077,2022-07-08,37.66816501809499,126.79396284743542,고양시일산동구
27457,2022-07-08,37.67941857598895,127.20840634674326,남양주시
28086,2022-07-08,37.72382450608743,126.73609051176844,파주시
28132,2022-07-08,37.72382903628998,126.736101838571,파주시
28104,2022-07-08,37.72724809062637,126.73404222361542,파주시
27407,2022-07-08,37.727632735895824,126.7388476377498,파주시
28134,2022-07-08,37.72931361357588,126.73910547638695,파주시
27834,2022-07-08,37.8025224,126.9671076,양주시
27588,2022-07-08,37.81707289736234,127.10247563429918,양주시
27182,2022-07-08,37.8283954,126.8188029,파주시
27185,2022-07-08,37.8455978781816,126.77972274276816,파주시
27960,2022-07-08,37.869425913041546,127.0147349693798,양주시
28008,2022-07-08,37.87142256519089,127.02237013964438,양주시
27947,2022-07-08,37.87996474640144,127.20262464439188,포천시
27591,2022-07-08,38.19931617245648,128.5781334587128,속초시
